Date,FTSE100,Rtn
1/7/1998,5224.1,-0.007684645
1/8/1998,5237.1,0.002485376
1/9/1998,5138.3,-0.019045625
1/12/1998,5068.8,-0.013618182
1/13/1998,5083.9,0.00297458
1/14/1998,5106.9,0.004513883
1/15/1998,5165.8,0.011467413
1/16/1998,5263.1,0.018660228
1/19/1998,5273.6,0.001993035
1/20/1998,5278.2,0.000871889
1/21/1998,5272.3,-0.001118431
1/22/1998,5253.1,-0.003648321
1/23/1998,5181.4,-0.013743089
1/26/1998,5237.2,0.010711714
1/27/1998,5326.3,0.016869809
1/28/1998,5372.6,0.008655149
1/29/1998,5422.4,0.009226559
1/30/1998,5458.5,0.006635505
2/2/1998,5599,0.025413984
2/3/1998,5612.8,0.002461693
2/4/1998,5595.8,-0.003033387
2/5/1998,5606.4,0.001892486
2/6/1998,5629.7,0.004147352
2/9/1998,5600.9,-0.005128856
2/10/1998,5613.3,0.002211483
2/11/1998,5607.9,-0.000962464
2/12/1998,5552.5,-0.009928041
2/13/1998,5582.3,0.005352601
2/16/1998,5619.9,0.006712992
2/17/1998,5709.5,0.015817584
2/18/1998,5723.4,0.00243158
2/19/1998,5718.5,-0.000856501
2/20/1998,5718.5,0
2/23/1998,5702.8,-0.002749251
2/24/1998,5651,-0.009124762
2/25/1998,5745.1,0.016514797
2/26/1998,5764.8,0.003423143
2/27/1998,5767.3,0.000433572
3/2/1998,5820.6,0.009199316
3/3/1998,5807.7,-0.002218726
3/4/1998,5733.1,-0.012928227
3/5/1998,5695.6,-0.00656245
3/6/1998,5782.9,0.01521134
3/9/1998,5818.9,0.006205953
3/10/1998,5828.5,0.001648437
3/11/1998,5829.8,0.000223017
3/12/1998,5794.8,-0.006021731
3/13/1998,5782.3,-0.002159436
3/16/1998,5785.1,0.000484119
3/17/1998,5834.9,0.008571481
3/18/1998,5903.6,0.011705207
3/19/1998,5997.9,0.015847074
3/20/1998,5956.3,-0.006959925
3/23/1998,5947,-0.001562592
3/24/1998,5983.7,0.006152215
3/25/1998,5967.8,-0.002660755
3/26/1998,5905.6,-0.010477297
3/27/1998,5939.3,0.005690228
3/30/1998,5911.9,-0.004624013
3/31/1998,5932.2,0.00342787
4/1/1998,6017.6,0.01429337
4/2/1998,6052.8,0.005832466
4/3/1998,6064.2,0.001881654
4/6/1998,6105.8,0.00683651
4/7/1998,6094,-0.001934459
4/8/1998,6055.2,-0.006387274
4/9/1998,6105.5,0.008272597
4/14/1998,6104.1,-0.000229328
4/15/1998,6074.1,-0.004926846
4/16/1998,6002,-0.011941083
4/17/1998,5922.2,-0.013384746
4/20/1998,5954.1,0.005372056
4/21/1998,5955,0.000151145
4/22/1998,5931.1,-0.00402151
4/23/1998,5898.1,-0.005579428
4/24/1998,5863.9,-0.005815354
4/27/1998,5722.4,-0.024426613
4/28/1998,5806.6,0.014606904
4/29/1998,5833.1,0.00455339
4/30/1998,5928.3,0.016188903
5/1/1998,6010.3,0.01373717
5/5/1998,5986.5,-0.00396773
5/6/1998,5992.4,0.000985065
5/7/1998,5938,-0.009119623
5/8/1998,5969.8,0.00534105
5/11/1998,6028.3,0.009751621
5/12/1998,5956.7,-0.011948411
5/13/1998,5972.9,0.002715935
5/14/1998,5948.5,-0.004093485
5/15/1998,5917.8,-0.005174329
5/18/1998,5826.2,-0.015599771
5/19/1998,5877.8,0.008817555
5/20/1998,5907.4,0.00502326
5/21/1998,5935.6,0.004762316
5/22/1998,5955.6,0.003363835
5/26/1998,5970.7,0.00253222
5/27/1998,5870.2,-0.016975469
5/28/1998,5862.3,-0.001346687
5/29/1998,5870.7,0.001431859
6/1/1998,5837.9,-0.005602734
6/2/1998,5837.9,0
6/3/1998,5898.4,0.010309985
6/4/1998,5860.8,-0.006395015
6/5/1998,5947.3,0.014651222
6/8/1998,6037.8,0.015102372
6/9/1998,6019.8,-0.002985671
6/10/1998,5987.4,-0.005396775
6/11/1998,5852.5,-0.022788341
6/12/1998,5769.8,-0.014231503
6/15/1998,5715.7,-0.009420643
6/16/1998,5729.7,0.002446399
6/17/1998,5832.7,0.017816842
6/18/1998,5812.1,-0.003538064
6/19/1998,5748.1,-0.011072586
6/22/1998,5712.4,-0.006230115
6/23/1998,5772,0.01037939
6/24/1998,5804.9,0.005683748
6/25/1998,5858.9,0.009259484
6/26/1998,5877.4,0.003152615
6/29/1998,5884.5,0.001207288
6/30/1998,5832.5,-0.00887605
7/1/1998,5919.9,0.014873832
7/2/1998,5960.2,0.006784481
7/3/1998,5988.4,0.004720227
7/6/1998,5990.3,0.00031723
7/7/1998,6003.4,0.002184481
7/8/1998,6009.6,0.001032215
7/9/1998,5969.7,-0.006661516
7/10/1998,5929.7,-0.006723053
7/13/1998,5958.2,0.004794801
7/14/1998,6100.2,0.023553135
7/15/1998,6151.5,0.008374397
7/16/1998,6166.8,0.00248411
7/17/1998,6174,0.001166861
7/20/1998,6179,0.00080952
7/21/1998,6132.7,-0.007521336
7/22/1998,5989.6,-0.023610478
7/23/1998,5976.2,-0.002239717
7/24/1998,5892.3,-0.014138501
7/27/1998,5836.1,-0.009583648
7/28/1998,5835.8,-5.14055E-05
7/29/1998,5844.1,0.001421245
7/30/1998,5910.7,0.011331662
7/31/1998,5837,-0.012547301
8/3/1998,5809.7,-0.004688032
8/4/1998,5736.1,-0.012749398
8/5/1998,5632.5,-0.018226144
8/6/1998,5594.1,-0.006840922
8/7/1998,5680.4,0.015309182
8/10/1998,5587.6,-0.016471796
8/11/1998,5432.8,-0.028095202
8/12/1998,5462.2,0.005396984
8/13/1998,5399.5,-0.011545282
8/14/1998,5455,0.010226263
8/17/1998,5467.2,0.002233983
8/18/1998,5648.2,0.032570308
8/19/1998,5694.3,0.008128764
8/20/1998,5667.4,-0.004735216
8/21/1998,5477,-0.034172953
8/24/1998,5553.7,0.013906866
8/25/1998,5654.4,0.017969631
8/26/1998,5545.4,-0.019465248
8/27/1998,5368.5,-0.032420215
8/28/1998,5249.4,-0.022434756
9/1/1998,5169.1,-0.015415192
9/2/1998,5235.8,0.012821058
9/3/1998,5118.7,-0.02261915
9/4/1998,5167,0.009391749
9/7/1998,5347,0.034243407
9/8/1998,5344.2,-0.000523795
9/9/1998,5311.3,-0.006175234
9/10/1998,5136.6,-0.033445244
9/11/1998,5118.6,-0.003510418
9/14/1998,5268.6,0.028883708
9/15/1998,5281.7,0.002483343
9/16/1998,5291.7,0.00189154
9/17/1998,5132.9,-0.030468754
9/18/1998,5055.6,-0.015174262
9/21/1998,4990.3,-0.013000512
9/22/1998,5103.3,0.022391361
9/23/1998,5214.7,0.021594171
9/24/1998,5167.6,-0.009073196
9/25/1998,5016,-0.029775561
9/28/1998,5093.5,0.015332414
9/29/1998,5108.7,0.002979752
9/30/1998,5064.4,-0.008709298
10/1/1998,4908.2,-0.031328395
10/2/1998,4750.4,-0.032678451
10/5/1998,4648.7,-0.021641214
10/6/1998,4854,0.043215497
10/7/1998,4828.9,-0.005184409
10/8/1998,4698.9,-0.02729026
10/9/1998,4823.4,0.026150635
10/12/1998,5037.6,0.043450705
10/13/1998,4990.1,-0.009473829
10/14/1998,5038.4,0.009632622
10/15/1998,5056.3,0.003546419
10/16/1998,5133.1,0.015074775
10/19/1998,5077.5,-0.010890751
10/20/1998,5251.9,0.033770901
10/21/1998,5206.6,-0.008662864
10/22/1998,5229.9,0.004465106
10/23/1998,5217.1,-0.002450465
10/26/1998,5231.5,0.002756352
10/27/1998,5331.2,0.01887831
10/28/1998,5293.9,-0.007021139
10/29/1998,5358.5,0.012128871
10/30/1998,5438.4,0.014800815
11/2/1998,5525.5,0.015888841
11/3/1998,5503.9,-0.003916809
11/4/1998,5622.9,0.021390613
11/5/1998,5479.8,-0.025778941
11/6/1998,5491,0.002041784
11/9/1998,5433.9,-0.01045328
11/10/1998,5432.3,-0.000294491
11/11/1998,5476.8,0.008158372
11/12/1998,5449,-0.005088883
11/13/1998,5463.2,0.002602593
11/16/1998,5510.5,0.008620664
11/17/1998,5502.7,-0.001416482
11/18/1998,5474,-0.00522927
11/19/1998,5606.2,0.023863518
11/20/1998,5717.5,0.019658519
11/23/1998,5848.4,0.022636473
11/24/1998,5798.3,-0.008603348
11/25/1998,5755.3,-0.007443602
11/26/1998,5827.9,0.01253556
11/27/1998,5844.2,0.002792987
11/30/1998,5743.9,-0.017311294
12/1/1998,5537.5,-0.036595287
12/2/1998,5507.2,-0.005486808
12/3/1998,5566.1,0.010638302
12/4/1998,5581.9,0.002834591
12/7/1998,5576.7,-0.000932017
12/8/1998,5615.7,0.006969043
12/9/1998,5669.1,0.009464128
12/10/1998,5660.3,-0.001553481
12/11/1998,5541.7,-0.021175581
12/14/1998,5534.5,-0.001300085
12/15/1998,5557.1,0.004075162
12/16/1998,5630.4,0.013104098
12/17/1998,5685.2,0.009685819
12/18/1998,5741.9,0.009923859
12/21/1998,5876.5,0.023171181
12/22/1998,5843.3,-0.005665641
12/23/1998,5908.8,0.011147059
12/24/1998,5867.2,-0.007065247
12/29/1998,5941.5,0.012584108
12/30/1998,5882.6,-0.009962786
1/4/1999,5879.4,-0.000544125
1/5/1999,5958.2,0.013313706
1/6/1999,6148.8,0.031488519
1/7/1999,6101.2,-0.007771468
1/8/1999,6147.2,0.00751122
1/11/1999,6085,-0.010169967
1/12/1999,6033.6,-0.008482879
1/13/1999,5850.1,-0.030885092
1/14/1999,5820.2,-0.00512413
1/15/1999,5941,0.020542844
1/18/1999,6123.9,0.030321679
1/19/1999,6027.6,-0.015850227
1/20/1999,6105.6,0.012857461
1/21/1999,6022.3,-0.013737137
1/22/1999,5861.2,-0.027114885
1/25/1999,5880.9,0.003355451
1/26/1999,5885.7,0.000815869
1/27/1999,5876.4,-0.001581351
1/28/1999,5872.5,-0.000663892
1/29/1999,5896,0.003993717
2/1/1999,6012.4,0.019549848
2/2/1999,6013,9.97888E-05
2/3/1999,5940.3,-0.012164155
2/4/1999,5939.9,-6.73389E-05
2/5/1999,5855.3,-0.014345064
2/8/1999,5834.9,-0.003490106
2/9/1999,5779.9,-0.009470746
2/10/1999,5770.2,-0.00167964
2/11/1999,5888.5,0.020294554
2/12/1999,5950.7,0.010507563
2/15/1999,6023.2,0.01210982
2/16/1999,6108.6,0.014078935
2/17/1999,6078.4,-0.004956111
2/18/1999,6074.9,-0.000575975
2/19/1999,6031.2,-0.007219532
2/22/1999,6069.9,0.006396135
2/23/1999,6155.2,0.013955123
2/24/1999,6307.6,0.024458003
2/25/1999,6206.5,-0.016158126
2/26/1999,6175.1,-0.005072053
3/1/1999,6060.9,-0.018666773
3/2/1999,6061.3,6.59946E-05
3/3/1999,6048.3,-0.002147058
3/4/1999,6101.4,0.008741012
3/5/1999,6205.5,0.016917743
3/8/1999,6208.8,0.000531645
3/9/1999,6237.7,0.004643884
3/10/1999,6241.5,0.000609013
3/11/1999,6335.7,0.014979767
3/12/1999,6282.2,-0.008480067
3/15/1999,6206.8,-0.012074772
3/16/1999,6201.9,-0.000789769
3/17/1999,6140.6,-0.009933239
3/18/1999,6114.3,-0.004292167
3/19/1999,6163.2,0.007965833
3/22/1999,6152.8,-0.00168886
3/23/1999,6060.5,-0.015114958
3/24/1999,6016.7,-0.007253369
3/25/1999,6085,0.01128779
3/26/1999,6139.2,0.008867714
3/29/1999,6252.9,0.018350916
3/30/1999,6264.1,0.001789567
3/31/1999,6295.3,0.0049684
4/1/1999,6330,0.005496913
4/6/1999,6415.3,0.013385526
4/7/1999,6473.2,0.008984814
4/8/1999,6437.9,-0.005468177
4/9/1999,6472.8,0.005406382
4/12/1999,6441.2,-0.004893923
4/13/1999,6513.1,0.011100675
4/14/1999,6493.6,-0.002998457
4/15/1999,6466.1,-0.004243932
4/16/1999,6420.6,-0.007061573
4/19/1999,6515.3,0.014641686
4/20/1999,6319.8,-0.030465695
4/21/1999,6311,-0.001393419
4/22/1999,6413.6,0.016126593
4/23/1999,6428,0.002242712
4/26/1999,6503.6,0.011692422
4/27/1999,6593.6,0.013743612
4/28/1999,6598.8,0.000788333
4/29/1999,6497.6,-0.015454936
4/30/1999,6552.2,0.008367993
5/4/1999,6533.1,-0.002919308
5/5/1999,6401.7,-0.020317983
5/6/1999,6406.6,0.000765129
5/7/1999,6356,-0.00792946
5/10/1999,6348.8,-0.00113343
5/11/1999,6378.3,0.004635786
5/12/1999,6343.1,-0.005533996
5/13/1999,6456.6,0.017735256
5/14/1999,6300.4,-0.02448974
5/17/1999,6165.8,-0.02159523
5/18/1999,6206.4,0.006563125
5/19/1999,6266.7,0.009668883
5/20/1999,6368.2,0.016066955
5/21/1999,6353.1,-0.002373972
5/24/1999,6322.1,-0.004891451
5/25/1999,6249.3,-0.011581974
5/26/1999,6236.8,-0.002002227
5/27/1999,6199.5,-0.005998587
5/28/1999,6226.2,0.004297551
6/1/1999,6250,0.003815269
6/2/1999,6302.2,0.008317315
6/3/1999,6348.6,0.007335537
6/4/1999,6361.5,0.002029882
6/7/1999,6412,0.007907036
6/8/1999,6431.5,0.003036558
6/9/1999,6453,0.003337346
6/10/1999,6403.4,-0.00771604
6/11/1999,6484.8,0.012631878
6/14/1999,6430.1,-0.008470887
6/15/1999,6451.2,0.00327607
6/16/1999,6504.9,0.008289579
6/17/1999,6493.6,-0.001738663
6/18/1999,6527.8,0.005252903
6/21/1999,6581.2,0.00814712
6/22/1999,6552.4,-0.004385705
6/23/1999,6496.5,-0.008567824
6/24/1999,6416.7,-0.012359603
6/25/1999,6435.4,0.002910032
6/28/1999,6405.7,-0.00462578
6/29/1999,6307.1,-0.015512236
6/30/1999,6318.5,0.001805855
7/1/1999,6488.9,0.026611187
7/2/1999,6491.9,0.000462221
7/5/1999,6592,0.015301547
7/6/1999,6620.6,0.004329208
7/7/1999,6597.4,-0.003510368
7/8/1999,6557.3,-0.006096699
7/9/1999,6562.6,0.000807933
7/12/1999,6545.5,-0.002609075
7/13/1999,6445.6,-0.015380063
7/14/1999,6473.1,0.004257401
7/15/1999,6575,0.01561945
7/16/1999,6563.2,-0.001796289
7/19/1999,6483.7,-0.012186954
7/20/1999,6392,-0.014244127
7/21/1999,6329.8,-0.009778568
7/22/1999,6297.8,-0.005068274
7/23/1999,6207.4,-0.014458237
7/26/1999,6169.1,-0.006189169
7/27/1999,6262.8,0.015074409
7/28/1999,6297.2,0.005477721
7/29/1999,6117.5,-0.028951574
7/30/1999,6231.9,0.018527746
8/2/1999,6288.3,0.009009502
8/3/1999,6250.6,-0.006013305
8/4/1999,6235.4,-0.002434728
8/5/1999,6101.6,-0.021691699
8/6/1999,6121,0.00317445
8/9/1999,6126.4,0.00088182
8/10/1999,5978.4,-0.024454328
8/11/1999,6014.4,0.00600362
8/12/1999,6153.3,0.022831929
8/13/1999,6245.1,0.014808633
8/16/1999,6235.4,-0.001554425
8/17/1999,6166.4,-0.011127532
8/18/1999,6201.8,0.005724373
8/19/1999,6118,-0.013604327
8/20/1999,6180.8,0.010212467
8/23/1999,6322.1,0.022603719
8/24/1999,6315.1,-0.00110784
8/25/1999,6369.5,0.008577383
8/26/1999,6383.9,0.002258222
8/27/1999,6375.2,-0.001363733
8/31/1999,6246.4,-0.020410165
9/1/1999,6276.2,0.004759404
9/2/1999,6195.6,-0.012925339
9/3/1999,6332.1,0.021792572
9/6/1999,6375.7,0.006861954
9/7/1999,6309.5,-0.010437455
9/8/1999,6253.6,-0.008899136
9/9/1999,6260.6,0.001118729
9/10/1999,6191,-0.011179403
9/13/1999,6169,-0.003559874
9/14/1999,6116,-0.008628462
9/15/1999,6067.7,-0.007928667
9/16/1999,6014.6,-0.008789774
9/17/1999,6039.8,0.004181052
9/20/1999,6056.5,0.002761177
9/21/1999,5957.3,-0.016514717
9/22/1999,5913.9,-0.007311846
9/23/1999,5969.7,0.009391163
9/24/1999,5937.6,-0.005391664
9/27/1999,6078.6,0.023469395
9/28/1999,6007.2,-0.011815657
9/29/1999,6020.6,0.002228172
9/30/1999,6029.8,0.001526921
10/1/1999,5970.7,-0.009849669
10/4/1999,6052.9,0.013673323
10/5/1999,6084.5,0.005207058
10/6/1999,6097.5,0.002134297
10/7/1999,6200.4,0.016734955
10/8/1999,6199.4,-0.000161293
10/11/1999,6234.8,0.005693988
10/12/1999,6174.8,-0.009670008
10/13/1999,6113.4,-0.00999341
10/14/1999,6039.4,-0.012178414
10/15/1999,5907.3,-0.022115795
10/18/1999,5869.2,-0.006470536
10/19/1999,5993.7,0.020990579
10/20/1999,6006.7,0.002166595
10/21/1999,5939.3,-0.011284232
10/22/1999,6058.9,0.019936984
10/25/1999,6009.4,-0.008203356
10/26/1999,6092.4,0.013717183
10/27/1999,6045.7,-0.007694817
10/28/1999,6149.1,0.016958454
10/29/1999,6255.7,0.017187318
11/1/1999,6284,0.004513672
11/2/1999,6252,-0.005105308
11/3/1999,6280.8,0.004595948
11/4/1999,6331.3,0.008008225
11/5/1999,6356.6,0.003988057
11/8/1999,6374.3,0.002780638
11/9/1999,6435.5,0.009555257
11/10/1999,6447,0.001785368
11/11/1999,6551.4,0.016063861
11/12/1999,6511.6,-0.006093566
11/15/1999,6533.6,0.003372891
11/16/1999,6583,0.007532475
11/17/1999,6555.7,-0.004155668
11/18/1999,6550.8,-0.000747721
11/19/1999,6482.3,-0.010511794
11/22/1999,6442,-0.006236335
11/23/1999,6534.2,0.014210871
11/24/1999,6561.8,0.004215034
11/25/1999,6682.8,0.018272106
11/26/1999,6684.8,0.000299231
11/29/1999,6692.3,0.001121319
11/30/1999,6597.2,-0.014312295
12/1/1999,6646,0.007369853
12/2/1999,6653.7,0.001157921
12/3/1999,6742.2,0.01321319
12/6/1999,6694,-0.007174678
12/7/1999,6660.9,-0.004956992
12/8/1999,6619.4,-0.006249879
12/9/1999,6680.8,0.009233009
12/10/1999,6739.5,0.008747997
12/13/1999,6710.7,-0.004282471
12/14/1999,6702.1,-0.001282357
12/15/1999,6633.8,-0.010243118
12/16/1999,6672,0.005741873
12/17/1999,6724.6,0.007852779
12/20/1999,6731.2,0.00098099
12/21/1999,6707.5,-0.003527131
12/22/1999,6728.6,0.003140795
12/23/1999,6776.8,0.007137916
12/24/1999,6806.5,0.004373024
12/29/1999,6835.9,0.004310099
12/30/1999,6930.2,0.013700536
1/4/2000,6662.9,-0.039333848
1/5/2000,6535.9,-0.019244768
1/6/2000,6447.2,-0.01366413
1/7/2000,6504.8,0.008894438
1/10/2000,6607.7,0.01569527
1/11/2000,6518.9,-0.013529986
1/12/2000,6532.8,0.002129992
1/13/2000,6531.5,-0.000199016
1/14/2000,6658.2,0.019212552
1/17/2000,6669.5,0.001695717
1/18/2000,6504.6,-0.025035276
1/19/2000,6445.4,-0.009142921
1/20/2000,6348.7,-0.015116631
1/21/2000,6346.3,-0.000378102
1/24/2000,6379.8,0.005264783
1/25/2000,6274.1,-0.0167067
1/26/2000,6375.6,0.016048156
1/27/2000,6441,0.010205603
1/28/2000,6375.6,-0.010205603
1/31/2000,6268.5,-0.016941113
2/1/2000,6290.9,0.003567053
2/2/2000,6302.8,0.001889834
2/3/2000,6324.3,0.003405377
2/4/2000,6185,-0.022272351
2/7/2000,6118.6,-0.010793694
2/8/2000,6285.8,0.026959809
2/9/2000,6315.4,0.004697974
2/10/2000,6279.8,-0.005652962
2/11/2000,6193.3,-0.01387007
2/14/2000,6068.6,-0.020340127
2/15/2000,6005.2,-0.010502175
2/16/2000,6147.4,0.023403468
2/17/2000,6209.3,0.01001894
2/18/2000,6165,-0.007160032
2/21/2000,6081.6,-0.013620317
2/22/2000,6014.7,-0.011061346
2/23/2000,6144.1,0.021285799
2/24/2000,6086.7,-0.009386209
2/25/2000,6198,0.018120596
2/28/2000,6099.6,-0.016003464
2/29/2000,6232.6,0.021570386
3/1/2000,6364.9,0.02100494
3/2/2000,6432.1,0.010502558
3/3/2000,6487.5,0.008576169
3/6/2000,6567.8,0.012301673
3/7/2000,6466.5,-0.015543917
3/8/2000,6411.2,-0.008588543
3/9/2000,6532.1,0.018682023
3/10/2000,6568.7,0.00558746
3/13/2000,6466.9,-0.015619085
3/14/2000,6487.1,0.00311873
3/15/2000,6447,-0.006200683
3/16/2000,6557.2,0.016948776
3/17/2000,6558,0.000121996
3/20/2000,6626.5,0.010391083
3/21/2000,6617.9,-0.001298662
3/22/2000,6609.6,-0.001254961
3/23/2000,6594.6,-0.002272005
3/24/2000,6738.5,0.021586216
3/27/2000,6687.2,-0.007642097
3/28/2000,6650.1,-0.005563359
3/29/2000,6598.8,-0.007744078
3/30/2000,6445.2,-0.023552147
3/31/2000,6540.2,0.014632078
4/3/2000,6462.1,-0.012013404
4/4/2000,6427,-0.005446476
4/5/2000,6379.3,-0.007449493
4/6/2000,6451.1,0.011192285
4/7/2000,6569.9,0.018247953
4/10/2000,6533.4,-0.00557113
4/11/2000,6379.2,-0.023884784
4/12/2000,6350.8,-0.004461908
4/13/2000,6357,0.000975779
4/14/2000,6178.1,-0.028545787
4/17/2000,5994.6,-0.030151717
4/18/2000,6074,0.013158303
4/19/2000,6184.9,0.018093471
4/20/2000,6241.2,0.009061634
4/25/2000,6283,0.006675102
4/26/2000,6256.5,-0.00422665
4/27/2000,6179.3,-0.012415927
4/28/2000,6327.4,0.023684413
5/2/2000,6373.4,0.00724367
5/3/2000,6184.8,-0.03003841
5/4/2000,6199.6,0.002390105
5/5/2000,6238.8,0.006303082
5/8/2000,6216.3,-0.003612982
5/9/2000,6123.8,-0.014992056
5/10/2000,6100.6,-0.003795692
5/11/2000,6245.9,0.023538121
5/12/2000,6283.5,0.006001902
5/15/2000,6247.7,-0.005713754
5/16/2000,6318.4,0.011252616
5/17/2000,6196.2,-0.019529811
5/18/2000,6232.9,0.005905513
5/19/2000,6045.4,-0.030544062
5/22/2000,6035.5,-0.001638951
5/23/2000,6086.8,0.008463791
5/24/2000,6118.6,0.00521082
5/25/2000,6231.1,0.01821957
5/26/2000,6216.9,-0.002281492
5/30/2000,6359.6,0.022694092
5/31/2000,6359.3,-4.71739E-05
6/1/2000,6470.5,0.017335077
6/2/2000,6626.4,0.023808285
6/5/2000,6546.7,-0.012100564
6/6/2000,6546.8,1.52748E-05
6/7/2000,6503.8,-0.006589759
6/8/2000,6496.6,-0.001107658
6/9/2000,6443.8,-0.008160535
6/12/2000,6430.9,-0.002003931
6/13/2000,6447.1,0.00251592
6/14/2000,6536.3,0.013740839
6/15/2000,6490.8,-0.006985466
6/16/2000,6526,0.005408408
6/19/2000,6490.2,-0.005500851
6/20/2000,6526.9,0.005638752
6/21/2000,6477.8,-0.007551152
6/22/2000,6413.8,-0.009929028
6/23/2000,6391.5,-0.003482936
6/26/2000,6405.2,0.002141178
6/27/2000,6375.3,-0.004679012
6/28/2000,6313.5,-0.009740951
6/29/2000,6239,-0.011870285
6/30/2000,6312.7,0.011743564
7/3/2000,6470.4,0.024674453
7/4/2000,6417,-0.008287212
7/5/2000,6382.5,-0.005390849
7/6/2000,6419.6,0.00579594
7/7/2000,6497.5,0.012061677
7/10/2000,6466.2,-0.004828878
7/11/2000,6475.8,0.001483542
7/12/2000,6518.5,0.006572136
7/13/2000,6475.7,-0.006587578
7/14/2000,6475.4,-4.63281E-05
7/17/2000,6525.5,0.007707197
7/18/2000,6450.5,-0.011559931
7/19/2000,6465.4,0.002307235
7/20/2000,6469,0.000556655
7/21/2000,6378.4,-0.014104255
7/24/2000,6381.3,0.000454556
7/25/2000,6390.7,0.00147197
7/26/2000,6387.1,-0.000563477
7/27/2000,6352.1,-0.005494864
7/28/2000,6335.7,-0.002585162
7/31/2000,6365.3,0.004661059
8/1/2000,6379.3,0.00219701
8/2/2000,6391,0.001832377
8/3/2000,6317.1,-0.011630509
8/4/2000,6363.5,0.007318298
8/7/2000,6387.8,0.003811381
8/8/2000,6358.1,-0.004660331
8/9/2000,6414,0.008753511
8/10/2000,6387.3,-0.004171457
8/11/2000,6384.5,-0.000438466
8/14/2000,6419.9,0.005529363
8/15/2000,6475.5,0.008623283
8/16/2000,6532,0.00868735
8/17/2000,6518.2,-0.002114911
8/18/2000,6543.7,0.003904491
8/21/2000,6542.2,-0.000229254
8/22/2000,6584.8,0.006490462
8/23/2000,6566.2,-0.002828684
8/24/2000,6557,-0.001402097
8/25/2000,6563.7,0.001021287
8/29/2000,6586.3,0.003437266
8/30/2000,6615.1,0.004363181
8/31/2000,6672.7,0.008669661
9/1/2000,6795,0.018162472
9/4/2000,6798.1,0.000456114
9/5/2000,6752.5,-0.006730355
9/6/2000,6694.7,-0.008596638
9/7/2000,6689.2,-0.000821883
9/8/2000,6600.7,-0.013318582
9/11/2000,6582,-0.002837053
9/12/2000,6555.5,-0.004034259
9/13/2000,6478.2,-0.011861698
9/14/2000,6555.5,0.011861698
9/15/2000,6417.3,-0.021306923
9/18/2000,6410.2,-0.001106997
9/19/2000,6403.5,-0.001045756
9/20/2000,6279.9,-0.019490659
9/21/2000,6199.2,-0.012933805
9/22/2000,6205.9,0.001080201
9/25/2000,6257.1,0.008216367
9/26/2000,6213.2,-0.007040758
9/27/2000,6269.3,0.008988645
9/28/2000,6264.1,-0.000829783
9/29/2000,6294.2,0.004793652
10/2/2000,6284.5,-0.00154229
10/3/2000,6345,0.009580817
10/4/2000,6334.9,-0.001593073
10/5/2000,6382,0.0074075
10/6/2000,6391.2,0.001440516
10/9/2000,6264.8,-0.01997538
10/10/2000,6247.7,-0.002733268
10/11/2000,6117.6,-0.021043533
10/12/2000,6131.9,0.00233479
10/13/2000,6209.6,0.012591829
10/16/2000,6285.7,0.012180731
10/17/2000,6203.2,-0.013211924
10/18/2000,6148.2,-0.008905932
10/19/2000,6218.9,0.011433686
10/20/2000,6276.3,0.009187593
10/23/2000,6315.9,0.006289629
10/24/2000,6438.4,0.019209799
10/25/2000,6367.8,-0.011026021
10/26/2000,6302.3,-0.010339395
10/27/2000,6366.5,0.010135222
10/30/2000,6388.4,0.003433978
10/31/2000,6438.4,0.007796216
11/1/2000,6457.6,0.00297767
11/2/2000,6392,-0.010210523
11/3/2000,6385.4,-0.001033074
11/6/2000,6431,0.007115913
11/7/2000,6466.9,0.005566812
11/8/2000,6477.4,0.001622336
11/9/2000,6442.2,-0.005449099
11/10/2000,6400.2,-0.006540857
11/13/2000,6274.8,-0.019787628
11/14/2000,6412.9,0.021769975
11/15/2000,6432.3,0.003020586
11/16/2000,6430.4,-0.000295428
11/17/2000,6440.1,0.001507323
11/20/2000,6345,-0.014876967
11/21/2000,6382.1,0.005830096
11/22/2000,6221.4,-0.025502235
11/23/2000,6287.3,0.010536764
11/24/2000,6327.6,0.006389292
11/27/2000,6374.7,0.007416014
11/28/2000,6249.8,-0.019787568
11/29/2000,6164.9,-0.013677547
11/30/2000,6142.2,-0.003688932
12/1/2000,6170.4,0.004580681
12/4/2000,6158.7,-0.001897949
12/5/2000,6299,0.022525174
12/6/2000,6273.3,-0.004088359
12/7/2000,6231.4,-0.006701505
12/8/2000,6288.3,0.009089737
12/11/2000,6370.3,0.0129558
12/12/2000,6390.4,0.0031503
12/13/2000,6403,0.001969766
12/14/2000,6263.8,-0.021979601
12/15/2000,6175.8,-0.014148601
12/18/2000,6246.5,0.011382878
12/19/2000,6295,0.007734361
12/20/2000,6176.7,-0.018971519
12/21/2000,6115.5,-0.009957616
12/22/2000,6097.5,-0.002947681
12/27/2000,6218.2,0.019601625
12/28/2000,6223.2,0.000803768
12/29/2000,6222.5,-0.000112489
1/2/2001,6174.7,-0.007711457
1/3/2001,6039.9,-0.022072843
1/4/2001,6185.6,0.023836555
1/5/2001,6198.1,0.002018783
1/8/2001,6149.6,-0.007855754
1/9/2001,6088.1,-0.010050993
1/10/2001,6060.6,-0.004527241
1/11/2001,6114.9,0.008919611
1/12/2001,6165.5,0.008240821
1/15/2001,6170.3,0.000778223
1/16/2001,6083.3,-0.014200147
